#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 10 02 04 50 999 99.0 99.0  0.65  9.09  6.03 105 1016.3  20.4  19.7  17.3 99.0 99.00
2013 10 02 05 50 999 99.0 99.0  0.65 10.00  5.71  81 1016.2  20.4  19.7  17.3 99.0 99.00
2013 10 02 06 50 999 99.0 99.0  0.66  9.09  5.06  75 1016.0  20.2  19.6  17.4 99.0 99.00
2013 10 02 07 50 999 99.0 99.0  0.63  8.33  4.68  80 1015.9  20.4  19.6  17.3 99.0 99.00
2013 10 02 08 50 999 99.0 99.0  0.65 10.00  4.82 106 1015.8  20.2  19.6  17.1 99.0 99.00
2013 10 02 09 50 999 99.0 99.0  0.68  8.33  4.25  89 1016.1  20.0  19.5  16.9 99.0 99.00
2013 10 02 10 50 999 99.0 99.0  0.63 10.00  4.43  93 1016.5  19.9  19.5  16.9 99.0 99.00
2013 10 02 11 50 999 99.0 99.0  0.61  8.33  4.30  84 1016.9  19.9  19.5  16.7 99.0 99.00
2013 10 02 12 50 999 99.0 99.0  0.57  9.09  4.61  96 1017.6  19.9  19.5  16.6 99.0 99.00
2013 10 02 13 50 999 99.0 99.0  0.55  8.33  4.60  80 1018.0  19.9  19.6  16.6 99.0 99.00
2013 10 02 14 50 999 99.0 99.0  0.57 10.00  4.85 119 1018.0  20.0  19.7  16.9 99.0 99.00
2013 10 02 15 50 999 99.0 99.0  0.57 10.81  4.99 112 1018.1  20.2  19.9  17.3 99.0 99.00
2013 10 02 16 50 999 99.0 99.0  0.58  9.09  5.33 116 1017.7  20.6  20.3  17.8 99.0 99.00
2013 10 02 17 50 999 99.0 99.0  0.52 10.00  5.41 102 1017.0  21.4  20.9  18.2 99.0 99.00
2013 10 02 18 50 999 99.0 99.0  0.51 10.00  5.31 118 1016.5  22.2  21.1  18.7 99.0 99.00
2013 10 02 19 50 999 99.0 99.0  0.54 10.81  5.79 109 1016.0  22.1  21.6  19.4 99.0 99.00
2013 10 02 20 50 999 99.0 99.0  0.51  7.69  5.42  88 1016.0  22.0  21.2  19.2 99.0 99.00
2013 10 02 21 50 999 99.0 99.0  0.51  8.33  5.45  78 1016.0  21.9  20.9  18.6 99.0 99.00
2013 10 02 22 50 999 99.0 99.0  0.52 10.00  5.18  98 1016.2  21.4  20.6  18.9 99.0 99.00
2013 10 02 23 50 999 99.0 99.0  0.51 10.00  5.17 124 1016.6  21.2  20.4  18.9 99.0 99.00
2013 10 03 00 50 999 99.0 99.0  0.48 10.00  5.02 119 1017.1  21.7  20.3  18.5 99.0 99.00
2013 10 03 01 50 999 99.0 99.0  0.53 10.81  5.06  75 1017.4  21.7  20.2  17.8 99.0 99.00
2013 10 03 02 50 999 99.0 99.0  0.46 12.12  5.01  48 1017.9  21.3  20.1  17.8 99.0 99.00
2013 10 03 03 50 999 99.0 99.0  0.47 10.00  5.09  73 1018.1  21.1  20.0  17.5 99.0 99.00
2013 10 03 04 50 999 99.0 99.0 99.00 99.00 99.00 999 1018.0  21.1  20.0  17.3 99.0 99.00
2013 10 03 05 50 999 99.0 99.0  0.46 10.00  5.17  89 1018.2  20.9  20.0  17.5 99.0 99.00
2013 10 03 06 50 999 99.0 99.0  0.43 10.81  4.85 131 1018.0  20.8  20.0  17.5 99.0 99.00
2013 10 03 07 50 999 99.0 99.0  0.49  9.09  5.17  75 1018.0  20.5  19.9  17.4 99.0 99.00
2013 10 03 08 50 999 99.0 99.0  0.48  9.09  4.26 121 1018.2  20.5  19.8  17.6 99.0 99.00
2013 10 03 09 50 999 99.0 99.0  0.45 12.12  4.51 122 1018.3  20.4  19.8  17.8 99.0 99.00
2013 10 03 10 50 999 99.0 99.0  0.43 12.12  4.48  79 1018.7  20.3  19.7  17.8 99.0 99.00
2013 10 03 11 50 999 99.0 99.0  0.43 12.12  4.75 166 1019.4  20.4  19.7  17.8 99.0 99.00
2013 10 03 12 50 999 99.0 99.0  0.44 10.81  4.90  87 1019.8  20.3  19.7  17.8 99.0 99.00
2013 10 03 13 50 999 99.0 99.0  0.40 12.12  5.06 187 1019.9  20.3  19.8  17.7 99.0 99.00
2013 10 03 14 50 999 99.0 99.0  0.40 11.43  5.67 110 1020.0  20.3  20.0  17.7 99.0 99.00
2013 10 03 15 50 999 99.0 99.0  0.42 11.43  5.80 101 1019.6  20.4  20.4  17.6 99.0 99.00
2013 10 03 16 50 999 99.0 99.0  0.44 11.43  5.90 124 1019.6  20.4  20.7  17.8 99.0 99.00
2013 10 03 17 50 999 99.0 99.0  0.39 10.00  6.06 112 1019.1  20.9  21.1  17.9 99.0 99.00
2013 10 03 18 50 999 99.0 99.0  0.44 11.43  6.56  71 1018.6  21.0  21.4  18.1 99.0 99.00
2013 10 03 19 50 999 99.0 99.0  0.40 10.00  5.42 110 1018.4  21.1  21.2  18.6 99.0 99.00
2013 10 03 20 50 999 99.0 99.0  0.40 10.81  5.79  68 1018.3  21.2  20.9  18.9 99.0 99.00
2013 10 03 21 50 999 99.0 99.0  0.39 10.00  5.42 286 1018.3  21.1  20.6  19.2 99.0 99.00
2013 10 03 22 50 999 99.0 99.0  0.37 11.43  5.52 113 1018.6  21.1  20.4  19.4 99.0 99.00
2013 10 03 23 50 999 99.0 99.0  0.37 11.43  5.86  98 1018.6  21.0  20.3  19.4 99.0 99.00
2013 10 04 00 50 999 99.0 99.0  0.36 11.43  5.25 117 1018.9  21.0  20.2  19.0 99.0 99.00
2013 10 04 01 50 999 99.0 99.0  0.38 11.43  5.25  67 1018.9  21.0  20.1  18.9 99.0 99.00
2013 10 04 02 50 999 99.0 99.0  0.37 10.81  4.09 121 1019.0  21.0  20.1  18.6 99.0 99.00
2013 10 04 03 50 999 99.0 99.0  0.38 11.43  4.77 150 1019.0  21.1  20.3  18.3 99.0 99.00
2013 10 04 04 50 999 99.0 99.0  0.37 10.00  5.30 113 1018.8  21.0  20.2  18.5 99.0 99.00
2013 10 04 05 50 999 99.0 99.0  0.37 11.43  5.38 126 1018.9  20.8  20.2  18.9 99.0 99.00
2013 10 04 06 50 999 99.0 99.0  0.40 10.00  4.61 143 1018.5  20.6  20.2  19.1 99.0 99.00
2013 10 04 07 50 999 99.0 99.0  0.41 10.00  5.00 141 1018.0  20.5  20.2  19.1 99.0 99.00
2013 10 04 08 50 999 99.0 99.0  0.39 11.43  5.21 112 1018.1  20.6  20.1  19.2 99.0 99.00
2013 10 04 09 50 999 99.0 99.0  0.42 10.81  5.26 109 1018.3  20.5  20.1  19.2 99.0 99.00
2013 10 04 10 50 999 99.0 99.0  0.38 10.81  4.88  89 1018.5  20.4  20.1  19.3 99.0 99.00
2013 10 04 11 50 999 99.0 99.0  0.41 10.81  4.90 124 1018.7  20.5  20.1  19.4 99.0 99.00
2013 10 04 12 50 999 99.0 99.0  0.39 10.81  5.01 137 1018.9  20.6  20.1  19.4 99.0 99.00
2013 10 04 13 50 999 99.0 99.0  0.39 10.81  4.80  97 1018.8  20.6  20.2  19.2 99.0 99.00
2013 10 04 14 50 999 99.0 99.0  0.40 10.00  4.93 114 1018.8  20.7  20.3  19.2 99.0 99.00
2013 10 04 15 50 999 99.0 99.0  0.39 10.81  5.04  41 1018.8  20.9  20.5  19.3 99.0 99.00
2013 10 04 16 50 999 99.0 99.0  0.38 10.00  5.23 120 1018.5  21.0  20.8  19.3 99.0 99.00
2013 10 04 17 50 999 99.0 99.0  0.38 11.43  5.17 127 1017.6  21.2  21.0  19.5 99.0 99.00
2013 10 04 18 50 999 99.0 99.0  0.39 10.81  5.00 114 1017.0  21.2  21.1  19.5 99.0 99.00
2013 10 04 19 50 999 99.0 99.0  0.40 11.43  5.03 103 1016.8  21.3  21.2  19.6 99.0 99.00
2013 10 04 20 50 999 99.0 99.0  0.41 10.00  4.75 321 1016.9  21.4  21.2  19.8 99.0 99.00
2013 10 04 21 50 999 99.0 99.0  0.44 10.00  4.31  63 1017.0  21.4  21.1  19.8 99.0 99.00
2013 10 04 22 50 999 99.0 99.0  0.45 11.43  4.30  86 1016.9  21.2  21.0  19.8 99.0 99.00
2013 10 04 23 50 999 99.0 99.0  0.44 10.00  4.14 105 1017.1  21.7  21.0  19.7 99.0 99.00
2013 10 05 00 50 999 99.0 99.0  0.46 10.81  4.02  95 1017.4  21.5  20.8  19.7 99.0 99.00
2013 10 05 01 50 999 99.0 99.0  0.45 11.43  3.96 135 1017.7  21.5  20.7  19.7 99.0 99.00
2013 10 05 02 50 999 99.0 99.0  0.46 10.81  3.96 129 1017.7  21.5  20.7  19.5 99.0 99.00
2013 10 05 03 50 999 99.0 99.0  0.44 11.43  4.29  29 1017.7  21.5  20.6  19.4 99.0 99.00
2013 10 05 04 50 999 99.0 99.0  0.40 10.81  4.15 172 1017.7  21.4  20.6  19.5 99.0 99.00
2013 10 05 05 50 999 99.0 99.0  0.39 10.81  4.56 118 1017.7  21.3  20.6  19.7 99.0 99.00
2013 10 05 06 50 999 99.0 99.0  0.40 10.81  5.23 111 1017.5  21.1  20.6  19.6 99.0 99.00
2013 10 05 07 50 999 99.0 99.0  0.38 10.81  5.33  87 1017.4  21.0  20.6  19.7 99.0 99.00
2013 10 05 08 50 999 99.0 99.0  0.36 11.43  4.95 347 1017.5  20.9  20.6  19.6 99.0 99.00
2013 10 05 09 50 999 99.0 99.0  0.35 10.00  4.88  25 1017.8  20.9  20.6  19.5 99.0 99.00
2013 10 05 10 50 999 99.0 99.0  0.36 10.81  4.93 115 1018.1  21.0  20.6  19.2 99.0 99.00
2013 10 05 11 50 999 99.0 99.0  0.34 10.81  4.68 155 1018.2  21.0  20.6  19.1 99.0 99.00
2013 10 05 12 50 999 99.0 99.0  0.34 10.00  4.67  96 1018.2  21.2  20.5  19.3 99.0 99.00
2013 10 05 13 50 999 99.0 99.0  0.37 11.43  4.93  44 1018.5  21.3  20.5  19.2 99.0 99.00
2013 10 05 14 50 999 99.0 99.0  0.37 11.43  5.24 154 1018.7  21.4  20.7  19.4 99.0 99.00
2013 10 05 15 50 999 99.0 99.0  0.33 10.00  4.62  86 1018.6  21.8  21.2  19.8 99.0 99.00
2013 10 05 16 50 999 99.0 99.0  0.35 11.43  4.84  13 1018.3  22.4  21.9  20.0 99.0 99.00
2013 10 05 17 50 999 99.0 99.0  0.36 11.43  4.99 128 1017.7  23.1  22.5  19.4 99.0 99.00
2013 10 05 18 50 999 99.0 99.0  0.34 10.81  4.69  86 1017.3  23.5  22.9  19.3 99.0 99.00
2013 10 05 19 50 999 99.0 99.0  0.35 11.43  5.17 169 1017.3  23.2  23.1  19.2 99.0 99.00
2013 10 05 20 50 999 99.0 99.0  0.33 10.00  4.72 105 1017.3  23.0  22.8  20.0 99.0 99.00
2013 10 05 21 50 999 99.0 99.0  0.36 10.00  4.80  91 1017.5  22.8  23.1  20.7 99.0 99.00
2013 10 05 22 50 999 99.0 99.0  0.32 11.43  4.66 173 1017.3  22.3  22.4  20.8 99.0 99.00
2013 10 05 23 50 999 99.0 99.0  0.34 10.81  4.76 132 1017.5  22.3  21.6  20.7 99.0 99.00
2013 10 06 00 50 999 99.0 99.0  0.35 11.43  4.27  76 1017.5  22.6  21.4  19.8 99.0 99.00
2013 10 06 01 50 999 99.0 99.0  0.36 10.00  4.01  94 1018.0  22.2  21.5  19.7 99.0 99.00
2013 10 06 02 50 999 99.0 99.0  0.34 10.00  4.08 306 1018.1  21.7  21.4  19.8 99.0 99.00
2013 10 06 03 50 999 99.0 99.0  0.36 10.00  4.22 128 1018.0  21.8  21.3  19.9 99.0 99.00
2013 10 06 04 50 999 99.0 99.0  0.36 10.81  4.04 334 1018.1  21.7  21.3  19.8 99.0 99.00
2013 10 06 05 50 999 99.0 99.0  0.37 10.00  4.06 115 1017.9  21.7  21.2  19.8 99.0 99.00
2013 10 06 06 50 999 99.0 99.0  0.36 10.81  4.29 107 1017.5  21.6  21.0  19.9 99.0 99.00
2013 10 06 07 50 999 99.0 99.0  0.36 10.00  4.01 124 1017.0  21.6  20.9  20.0 99.0 99.00
2013 10 06 08 50 999 99.0 99.0  0.36 10.81  4.14 117 1017.0  21.4  20.8  20.0 99.0 99.00
2013 10 06 09 50 999 99.0 99.0  0.38 10.81  4.41 139 1017.3  21.2  20.8  20.0 99.0 99.00
2013 10 06 10 50 999 99.0 99.0  0.35 10.00  4.68  99 1017.4  21.2  20.8  20.0 99.0 99.00
2013 10 06 11 50 999 99.0 99.0  0.33  9.09  4.54  73 1017.6  21.2  20.7  19.9 99.0 99.00
2013 10 06 12 50 999 99.0 99.0  0.33 10.81  4.29  69 1017.8  21.3  20.7  19.9 99.0 99.00
2013 10 06 13 50 999 99.0 99.0  0.34 10.00  3.91 154 1018.1  21.5  20.8  19.9 99.0 99.00
2013 10 06 14 50 999 99.0 99.0  0.34  9.09  3.95  95 1018.3  21.6  20.9  19.9 99.0 99.00
2013 10 06 15 50 999 99.0 99.0  0.33  8.33  3.62  98 1018.0  21.6  21.1  20.1 99.0 99.00
2013 10 06 16 50 999 99.0 99.0  0.33 10.81  3.59 211 1017.7  21.7  21.2  20.3 99.0 99.00
2013 10 06 17 50 999 99.0 99.0  0.38  9.09  3.68 123 1017.1  21.7  21.3  20.3 99.0 99.00
2013 10 06 18 50 999 99.0 99.0  0.46  9.09  3.69 135 1016.9  21.8  21.4  20.3 99.0 99.00
2013 10 06 19 50 999 99.0 99.0  0.45  3.23  3.52 196 1016.7  21.9  21.4  20.4 99.0 99.00
2013 10 06 20 50 999 99.0 99.0  0.52  3.33  3.44 196 1016.5  22.0  21.4  20.4 99.0 99.00
2013 10 06 21 50 999 99.0 99.0  0.56  3.70  3.46 200 1016.7  22.1  21.4  20.3 99.0 99.00
2013 10 06 22 50 999 99.0 99.0  0.58  3.85  3.48 203 1016.6  21.7  21.3  20.1 99.0 99.00
2013 10 06 23 50 999 99.0 99.0  0.58  3.85  3.60 207 1016.8  21.6  21.1  20.0 99.0 99.00
2013 10 07 00 50 999 99.0 99.0  0.61  3.57  3.45 197 1017.0  21.7  21.0  20.1 99.0 99.00
2013 10 07 01 50 999 99.0 99.0  0.64  3.70  3.49 207 1017.1  21.7  20.9  20.2 99.0 99.00
2013 10 07 02 50 999 99.0 99.0  0.58  3.85  3.52 188 1017.0  21.6  20.8  20.3 99.0 99.00
2013 10 07 03 50 999 99.0 99.0  0.62  3.70  3.59 194 1016.7  21.5  20.8  20.2 99.0 99.00
2013 10 07 04 50 999 99.0 99.0  0.64  3.70  3.64 188 1016.2  21.6  20.8  20.2 99.0 99.00
2013 10 07 05 50 999 99.0 99.0  0.64  4.00  3.66 199 1015.8  21.5  20.9  20.3 99.0 99.00
2013 10 07 06 50 999 99.0 99.0  0.65  4.17  3.77 199 1015.3  21.6  20.9  20.3 99.0 99.00
2013 10 07 07 50 999 99.0 99.0  0.65  4.00  3.80 185 1014.8  21.6  20.9  20.1 99.0 99.00
2013 10 07 08 50 999 99.0 99.0  0.62  4.00  3.68 177 1014.6  21.7  20.8  20.0 99.0 99.00
2013 10 07 09 50 999 99.0 99.0  0.66  4.00  3.69 203 1014.3  21.6  20.8  20.0 99.0 99.00
2013 10 07 10 50 999 99.0 99.0  0.66  4.00  3.66 194 1013.7  21.8  20.8  20.1 99.0 99.00
2013 10 07 11 50 999 99.0 99.0  0.64  3.85  3.57 188 1013.4  21.8  20.8  20.1 99.0 99.00
2013 10 07 12 50 999 99.0 99.0  0.85  4.17  3.64 207 1013.3  21.8  20.8  20.1 99.0 99.00
2013 10 07 13 50 999 99.0 99.0  0.83  4.35  3.64 203 1013.1  22.1  20.8  20.0 99.0 99.00
2013 10 07 14 50 999 99.0 99.0  0.91  4.35  3.66 195 1012.9  22.3  20.8  20.1 99.0 99.00
2013 10 07 15 50 999 99.0 99.0  1.05  4.55  3.80 187 1012.8  22.2  20.9  20.2 99.0 99.00
2013 10 07 16 50 999 99.0 99.0  1.12  4.76  4.04 180 1012.3  22.1  20.9  20.1 99.0 99.00
2013 10 07 17 50 999 99.0 99.0  1.08  4.76  3.98 191 1011.6  22.2  20.9  20.2 99.0 99.00
2013 10 07 18 50 999 99.0 99.0  1.25  5.00  4.27 160 1011.5  22.4  20.9  20.0 99.0 99.00
2013 10 07 19 50 999 99.0 99.0  1.18  5.26  4.35 165 1011.6  22.6  20.8  19.8 99.0 99.00
2013 10 07 20 50 999 99.0 99.0  1.27  5.00  4.35 174 1012.2  22.2  20.7  19.9 99.0 99.00
2013 10 07 21 50 999 99.0 99.0  1.15  5.00  4.29 170 1013.2  20.3  20.7  18.4 99.0 99.00
2013 10 07 22 50 999 99.0 99.0  1.11  5.26  4.50 173 1013.6  20.3  20.6  18.8 99.0 99.00
2013 10 07 23 50 999 99.0 99.0  1.00  5.26  4.53 168 1013.8  20.1  20.6  18.6 99.0 99.00
2013 10 08 00 50 999 99.0 99.0  1.06  5.56  4.53 162 1013.2  18.5  20.5  15.6 99.0 99.00
2013 10 08 01 50 999 99.0 99.0  1.01  5.88  4.22 158 1014.6  19.2  20.4  14.9 99.0 99.00
2013 10 08 02 50 999 99.0 99.0  1.07  5.88  4.47 153 1015.6  19.3  20.4  13.9 99.0 99.00
2013 10 08 03 50 999 99.0 99.0  1.06  6.25  4.21 151 1016.0  19.2  20.3  13.2 99.0 99.00
2013 10 08 04 50 999 99.0 99.0  1.04  6.67  4.01 155 1016.6  19.0  20.2  12.8 99.0 99.00
2013 10 08 05 50 999 99.0 99.0  1.24  4.00  3.93 355 1017.3  18.7  20.1  11.1 99.0 99.00
2013 10 08 06 50 999 99.0 99.0  1.37  4.35  4.20 352 1017.8  18.2  20.0  10.0 99.0 99.00
2013 10 08 07 50 999 99.0 99.0  1.54  5.00  4.25 346 1018.3  17.8  19.8   9.1 99.0 99.00
2013 10 08 08 50 999 99.0 99.0  1.48  5.00  4.21 334 1018.7  17.4  19.7   9.5 99.0 99.00
2013 10 08 09 50 999 99.0 99.0  1.54  4.55  4.37 357 1019.4  17.0  19.6   9.7 99.0 99.00
2013 10 08 10 50 999 99.0 99.0  1.60  4.76  4.45   6 1020.2  16.8  19.6   9.8 99.0 99.00
2013 10 08 11 50 999 99.0 99.0  1.61  5.26  4.56  21 1020.9  16.7  19.7  10.6 99.0 99.00
2013 10 08 12 50 999 99.0 99.0  1.64  5.56  4.70  28 1021.3  16.8  19.8  10.1 99.0 99.00
2013 10 08 13 50 999 99.0 99.0  1.90  5.26  4.94   8 1022.1  16.6  19.9  10.3 99.0 99.00
2013 10 08 14 50 999 99.0 99.0  1.85  5.88  5.01  37 1022.2  16.6  19.8  10.7 99.0 99.00
2013 10 08 15 50 999 99.0 99.0  1.91  6.25  4.97  25 1022.3  16.5  19.8  11.9 99.0 99.00
2013 10 08 16 50 999 99.0 99.0  1.82  5.88  5.03  24 1022.4  16.9  19.8  13.1 99.0 99.00
2013 10 08 17 50 999 99.0 99.0  1.63  5.56  4.86  34 1022.2  17.7  19.8  12.6 99.0 99.00
2013 10 08 18 50 999 99.0 99.0  1.68  5.56  4.90  37 1022.2  17.7  19.8  12.0 99.0 99.00
2013 10 08 19 50 999 99.0 99.0  1.62  5.88  4.70  39 1022.5  17.6  19.8  11.5 99.0 99.00
2013 10 08 20 50 999 99.0 99.0  1.51  5.26  4.59  43 1022.8  17.4  19.7  11.3 99.0 99.00
2013 10 08 21 50 999 99.0 99.0  1.66  5.56  4.64  49 1023.2  17.6  19.6  11.1 99.0 99.00
2013 10 08 22 50 999 99.0 99.0  1.61  5.88  4.84  51 1023.5  17.8  19.6  10.3 99.0 99.00
2013 10 08 23 50 999 99.0 99.0  1.64  5.00  4.75  49 1023.3  17.8  19.5  10.7 99.0 99.00
2013 10 09 00 50 999 99.0 99.0  1.67  6.25  4.91  67 1023.5  18.1  19.5  10.7 99.0 99.00
2013 10 09 01 50 999 99.0 99.0  1.84  6.25  5.11  42 1023.3  18.1  19.5  10.5 99.0 99.00
2013 10 09 02 50 999 99.0 99.0  2.00  7.14  5.23  73 1023.3  18.3  19.5  10.9 99.0 99.00
2013 10 09 03 50 999 99.0 99.0  2.08  6.67  5.30  48 1023.4  18.4  19.5  11.2 99.0 99.00
2013 10 09 04 50 999 99.0 99.0  1.97  6.25  5.22  49 1022.9  18.4  19.5  11.8 99.0 99.00
2013 10 09 05 50 999 99.0 99.0  2.07  6.67  5.12  52 1022.8  18.5  19.5  12.1 99.0 99.00
2013 10 09 06 50 999 99.0 99.0  2.47  6.67  5.40  64 1022.5  18.6  19.4  11.6 99.0 99.00
2013 10 09 07 50 999 99.0 99.0  2.52  6.67  5.46  57 1022.1  18.5  19.4  12.9 99.0 99.00
2013 10 09 08 50 999 99.0 99.0  2.63  7.14  5.44  75 1021.9  18.3  19.4  12.9 99.0 99.00
2013 10 09 09 50 999 99.0 99.0  2.99  6.67  5.72  65 1021.7  18.1  19.3  12.5 99.0 99.00
2013 10 09 10 50 999 99.0 99.0  3.07  7.14  5.87  74 1021.8  18.0  19.2  12.6 99.0 99.00
2013 10 09 11 50 999 99.0 99.0  3.38  7.69  6.16  81 1022.6  18.0  19.1  13.0 99.0 99.00
2013 10 09 12 50 999 99.0 99.0  3.12  7.69  6.04  74 1023.3  18.1  19.0  13.3 99.0 99.00
2013 10 09 13 50 999 99.0 99.0  2.90  7.14  5.87  69 1023.1  18.0  18.9  13.7 99.0 99.00
2013 10 09 14 50 999 99.0 99.0  3.31  9.09  6.26  89 1022.9  17.8  19.0  14.3 99.0 99.00
2013 10 09 15 50 999 99.0 99.0  3.21  8.33  6.29  78 1022.6  17.9  19.0  14.3 99.0 99.00
2013 10 09 16 50 999 99.0 99.0  3.76  8.33  6.58  86 1022.3  18.0  19.0  14.4 99.0 99.00
2013 10 09 17 50 999 99.0 99.0  3.35  8.33  6.27  70 1021.5  17.7  18.9  14.5 99.0 99.00
2013 10 09 18 50 999 99.0 99.0  3.33  8.33  6.28  68 1020.8  17.5  18.9  14.5 99.0 99.00
2013 10 09 19 50 999 99.0 99.0  3.73  9.09  6.36  80 1020.6  17.5  18.8  14.3 99.0 99.00
2013 10 09 20 50 999 99.0 99.0  3.51  9.09  6.26  80 1020.5  17.5  18.8  14.5 99.0 99.00
2013 10 09 21 50 999 99.0 99.0  3.79  9.09  6.35  77 1020.6  17.4  18.9  14.6 99.0 99.00
2013 10 09 22 50 999 99.0 99.0  3.71  8.33  6.42  71 1020.3  17.3  18.9  14.5 99.0 99.00
2013 10 09 23 50 999 99.0 99.0  3.55  7.69  6.16  83 1019.7  17.3  18.9  14.7 99.0 99.00
2013 10 10 00 50 999 99.0 99.0  4.13  9.09  6.62  71 1019.4  17.4  18.8  14.9 99.0 99.00
2013 10 10 01 50 999 99.0 99.0  3.92  9.09  6.69  88 1019.5  17.5  18.8  15.4 99.0 99.00
2013 10 10 02 50 999 99.0 99.0  4.05  9.09  6.69  94 1019.2  17.7  18.8  15.8 99.0 99.00
2013 10 10 03 50 999 99.0 99.0  3.62  8.33  6.46  68 1018.6  17.6  18.8  16.0 99.0 99.00
2013 10 10 04 50 999 99.0 99.0  3.82  8.33  6.51  74 1018.2  17.6  18.9  16.2 99.0 99.00
2013 10 10 05 50 999 99.0 99.0  3.31  9.09  6.20  80 1017.5  17.4  18.8  16.2 99.0 99.00
2013 10 10 06 50 999 99.0 99.0  3.68  9.09  6.40  89 1017.1  17.7  18.8  16.3 99.0 99.00
2013 10 10 07 50 999 99.0 99.0  3.51  9.09  6.23  63 1016.9  17.8  18.8  16.6 99.0 99.00
2013 10 10 08 50 999 99.0 99.0  3.78  9.09  6.54  81 1015.6  18.1  18.8  17.0 99.0 99.00
2013 10 10 09 50 999 99.0 99.0  3.66  9.09  6.41  79 1015.2  18.5  18.8  17.0 99.0 99.00
2013 10 10 10 50 999 99.0 99.0  4.20  9.09  6.71  75 1015.7  18.5  18.8  17.0 99.0 99.00
2013 10 10 11 50 999 99.0 99.0  3.48  7.69  6.30  66 1015.7  18.5  18.9  17.2 99.0 99.00
2013 10 10 12 50 999 99.0 99.0  3.52  9.09  6.34  85 1015.7  18.8  18.9  17.7 99.0 99.00
2013 10 10 13 50 999 99.0 99.0  3.36  8.33  6.25  89 1015.3  19.0  18.9  17.9 99.0 99.00
2013 10 10 14 50 999 99.0 99.0  3.03  9.09  6.25  83 1015.2  19.2  18.9  18.3 99.0 99.00
2013 10 10 15 50 999 99.0 99.0  3.09  8.33  6.26  82 1014.9  19.2  18.8  18.4 99.0 99.00
2013 10 10 16 50 999 99.0 99.0  3.08  9.09  6.15  96 1013.9  19.2  18.8  18.4 99.0 99.00
2013 10 10 17 50 999 99.0 99.0  2.85  8.33  5.98 100 1013.6  19.4  18.8  18.7 99.0 99.00
2013 10 10 18 50 999 99.0 99.0  2.86  9.09  6.26  66 1013.4  19.4  18.8  18.8 99.0 99.00
2013 10 10 19 50 999 99.0 99.0  2.74  9.09  6.01  99 1013.1  19.4  18.8  18.8 99.0 99.00
2013 10 10 20 50 999 99.0 99.0  2.65  9.09  5.73  93 1012.7  19.3  18.8  18.7 99.0 99.00
2013 10 10 21 50 999 99.0 99.0  2.69  9.09  5.97  79 1012.3  19.3  18.8  18.8 99.0 99.00
2013 10 10 22 50 999 99.0 99.0  2.66  9.09  6.00  82 1012.3  19.4  18.8  18.8 99.0 99.00
2013 10 10 23 50 999 99.0 99.0  2.59  9.09  5.97  88 1012.0  19.4  18.8  18.8 99.0 99.00
2013 10 11 00 50 999 99.0 99.0  2.78  9.09  6.12  95 1012.2  19.5  18.8  19.0 99.0 99.00
2013 10 11 01 50 999 99.0 99.0  3.13  8.33  6.63  87 1012.2  19.5  18.8  19.1 99.0 99.00
2013 10 11 02 50 999 99.0 99.0  2.78  9.09  6.25  90 1012.0  19.4  18.8  19.0 99.0 99.00
2013 10 11 03 50 999 99.0 99.0  2.85  8.33  6.24  88 1011.5  19.4  18.8  19.0 99.0 99.00
2013 10 11 04 50 999 99.0 99.0  2.67  9.09  6.07 105 1010.8  19.2  18.8  18.8 99.0 99.00
2013 10 11 05 50 999 99.0 99.0  2.85  8.33  6.25  90 1010.6  19.4  18.8  19.0 99.0 99.00
2013 10 11 06 50 999 99.0 99.0  2.57  9.09  6.17  83 1010.1  19.4  18.8  19.0 99.0 99.00
2013 10 11 07 50 999 99.0 99.0  2.58  7.14  6.15  83 1010.0  19.6  18.9  19.1 99.0 99.00
2013 10 11 08 50 999 99.0 99.0  2.51  8.33  6.10  69 1010.0  19.8  18.9  19.2 99.0 99.00
2013 10 11 09 50 999 99.0 99.0  2.59  9.09  6.09  75 1010.2  20.4  18.8  19.6 99.0 99.00
2013 10 11 10 50 999 99.0 99.0  2.54  8.33  5.98  71 1010.0  19.6  18.8  19.0 99.0 99.00
2013 10 11 12 50 999 99.0 99.0  2.78  8.33  5.81  81 1010.9  19.6  18.8  18.9 99.0 99.00
2013 10 11 13 50 999 99.0 99.0  2.75  7.69  6.02  63 1010.9  19.6  18.8  18.9 99.0 99.00
2013 10 11 14 50 999 99.0 99.0  2.48  6.67  5.82  64 1011.3  20.1  18.8  19.2 99.0 99.00
2013 10 11 15 50 999 99.0 99.0  2.61  8.33  6.08  83 1011.4  19.6  18.8  18.8 99.0 99.00
2013 10 11 16 50 999 99.0 99.0  2.40  8.33  6.04  89 1011.1  19.4  18.8  18.7 99.0 99.00
2013 10 11 17 50 999 99.0 99.0  2.40  7.14  6.12  83 1010.6  19.4  18.8  18.8 99.0 99.00
2013 10 11 18 50 999 99.0 99.0  2.37  9.09  6.09  88 1010.5  19.6  18.8  19.0 99.0 99.00
2013 10 11 19 50 999 99.0 99.0  2.43  9.09  6.15  94 1010.5  19.4  18.9  18.9 99.0 99.00
